image_path,image_prompt,location,coordinates,weather_conditions,collection_date,type_of_driftwood,size,color,texture,environment_type,image_quality,camera_type,additional_notes,augmented,original_image_id,category_label,dominant_species,distance_to_water,time_of_day,temperature,humidity
generated_images/79efbe55-33d5-4f74-bfbe-52fdf8cad612.jpg,"A high-quality image of driftwood on a rocky ocean, surrounded by natural elements, under rainy weather conditions. The driftwood is a 2.12 meter root, gray in color, and has a smooth texture. Captured during morning with realistic details.",rocky ocean,"3.2892965, -2.184791",rainy,2023-12-09,root,2.12,gray,smooth,forest,high,smartphone,The thus body forward fear. Artist need rock environmental wait bring teach wish.,False,aaccfc12-210b-4874-adb0-d3eb385c1b0a,0,crabs,12.56,morning,17.7,74.8
generated_images/3b13e727-a9dd-46c5-b24b-f4037201ba12.jpg,"A high-quality image of driftwood on a forest with moss, surrounded by natural elements, under sunny weather conditions. The driftwood is a 0.93 meter log, gray in color, and has a smooth texture. Captured during morning with realistic details.",forest with moss,"-43.1279445, 64.859290",sunny,2024-06-28,log,0.93,gray,smooth,forest,high,action camera,Not decade movement. Administration organization not society.,True,980f7576-e6a7-4672-837b-f14990bacc54,1,seagulls,43.26,morning,14.5,89.8
generated_images/a29cbe16-df3f-40dd-81a3-675205ac328f.jpg,"A high-quality image of driftwood on a rocky ocean, surrounded by natural elements, under rainy weather conditions. The driftwood is a 1.08 meter branch, brown in color, and has a mossy texture. Captured during afternoon with realistic details.",rocky ocean,"75.364590, 0.752026",rainy,2023-05-09,branch,1.08,brown,mossy,riverbank,high,DSLR,Full answer simple material few to. Feeling conference interview guess really.,False,,2,crabs,11.5,afternoon,32.8,88.3
generated_images/f5dd8770-ab0e-4c38-a52b-db00392c35b8.jpg,"A high-quality image of driftwood on a sandy beach, surrounded by natural elements, under sunny weather conditions. The driftwood is a 0.37 meter branch, dark brown in color, and has a mossy texture. Captured during evening with realistic details.",sandy beach,"34.1184455, 22.696800",sunny,2023-06-12,branch,0.37,dark brown,mossy,forest,high,DSLR,Speak successful address spring large put gun. Off many without vote raise step.,False,,1,pine trees,20.45,evening,16.4,68.9
generated_images/92a4d0cb-d3c3-42bc-94cd-451c2dff55fd.jpg,"A high-quality image of driftwood on a sandy beach, surrounded by natural elements, under sunny weather conditions. The driftwood is a 0.22 meter log, gray in color, and has a mossy texture. Captured during night with realistic details.",sandy beach,"-10.403284, 71.807194",sunny,2023-03-16,log,0.22,gray,mossy,forest,high,action camera,Nearly how stage relate medical voice. Near level great often. Republican six understand nation.,False,,2,pine trees,25.24,night,18.9,54.2
generated_images/32a0456a-8084-4812-974b-1666195b759a.jpg,"A high-quality image of driftwood on a riverbank, surrounded by natural elements, under sunny weather conditions. The driftwood is a 0.84 meter log, dark brown in color, and has a rough texture. Captured during evening with realistic details.",riverbank,"-42.5703935, 19.221608",sunny,2024-07-14,log,0.84,dark brown,rough,beach,high,action camera,Parent Congress happy.,False,,1,seagulls,30.88,evening,23.7,85.7
generated_images/dbb67bcf-5ef0-4c5c-b79b-def2a89faa2d.jpg,"A high-quality image of driftwood on a rocky ocean, surrounded by natural elements, under sunny weather conditions. The driftwood is a 2.91 meter root, brown in color, and has a smooth texture. Captured during night with realistic details.",rocky ocean,"-15.247901, 109.335705",sunny,2023-12-02,root,2.91,brown,smooth,beach,high,DSLR,Worker build power over grow.,True,c91b34ba-d608-4135-ab42-d2fbf21a350e,1,crabs,26.65,night,25.5,30.2
generated_images/3ad7ae1d-57fc-4c6a-b33b-12c0ed1b98bc.jpg,"A high-quality image of driftwood on a forest with moss, surrounded by natural elements, under windy weather conditions. The driftwood is a 1.63 meter branch, beige in color, and has a smooth texture. Captured during morning with realistic details.",forest with moss,"40.8071375, -118.909271",windy,2025-01-13,branch,1.63,beige,smooth,beach,high,action camera,School bag control. Structure be operation get live at. Standard work apply new wish.,False,,1,seagulls,44.18,morning,27.0,49.6
generated_images/a8fdf5f7-365a-4b71-9599-dc49abf473fd.jpg,"A high-quality image of driftwood on a forest with moss, surrounded by natural elements, under windy weather conditions. The driftwood is a 2.81 meter branch, brown in color, and has a mossy texture. Captured during morning with realistic details.",forest with moss,"-4.189396, 163.792516",windy,2023-10-11,branch,2.81,brown,mossy,beach,high,action camera,Then statement hear leg hope. It drop data rise without work.,True,2e39348a-4e7e-4507-9d1c-004b67498fab,1,crabs,18.45,morning,34.4,44.9
generated_images/86354abd-3f60-4129-b7b9-bc1639b21199.jpg,"A high-quality image of driftwood on a rocky ocean, surrounded by natural elements, under cloudy weather conditions. The driftwood is a 1.76 meter branch, beige in color, and has a mossy texture. Captured during evening with realistic details.",rocky ocean,"2.2113975, 116.683838",cloudy,2024-10-17,branch,1.76,beige,mossy,beach,high,action camera,"Short half land law long. Edge get else news throw lay.
Control nearly market interview treat page.",False,20853ef2-61b4-44a8-bead-f2eee35eafa2,2,crabs,23.52,evening,20.7,59.8
generated_images/87f7016a-5242-4ed2-8c35-9fb53dac02e7.jpg,"A high-quality image of driftwood on a forest with moss, surrounded by natural elements, under windy weather conditions. The driftwood is a 0.17 meter root, brown in color, and has a smooth texture. Captured during morning with realistic details.",forest with moss,"-40.695877, -169.664624",windy,2024-03-20,root,0.17,brown,smooth,riverbank,high,DSLR,By prove debate no perhaps.,True,b3d51177-b2c0-4264-984d-ca0cc2d0f91a,2,pine trees,32.4,morning,26.2,60.1
generated_images/a62d754e-139b-434a-b650-a8867fb3363e.jpg,"A high-quality image of driftwood on a rocky ocean, surrounded by natural elements, under rainy weather conditions. The driftwood is a 1.67 meter branch, dark brown in color, and has a smooth texture. Captured during morning with realistic details.",rocky ocean,"-80.0942465, 93.356909",rainy,2023-07-12,branch,1.67,dark brown,smooth,forest,high,smartphone,Current design former already whose.,False,,2,seagulls,42.01,morning,26.9,75.3
generated_images/99f46b9c-c1df-4eb2-a5b8-bcf739368bd6.jpg,"A high-quality image of driftwood on a rocky ocean, surrounded by natural elements, under cloudy weather conditions. The driftwood is a 2.58 meter root, brown in color, and has a mossy texture. Captured during afternoon with realistic details.",rocky ocean,"-84.1156385, -143.108928",cloudy,2024-04-09,root,2.58,brown,mossy,riverbank,high,DSLR,Know young the expert back discussion quickly.,False,,0,crabs,39.24,afternoon,21.6,61.9
generated_images/a86545b5-c4dc-45ec-883b-20cb7c7271c7.jpg,"A high-quality image of driftwood on a riverbank, surrounded by natural elements, under windy weather conditions. The driftwood is a 0.25 meter root, dark brown in color, and has a mossy texture. Captured during afternoon with realistic details.",riverbank,"21.346271, -118.584160",windy,2023-08-08,root,0.25,dark brown,mossy,riverbank,high,smartphone,Return only beautiful return should. Beautiful they partner question what.,True,,0,seagulls,15.06,afternoon,10.9,64.7
generated_images/f33ac25d-bf7c-41d1-912c-f8fab56252d0.jpg,"A high-quality image of driftwood on a rocky ocean, surrounded by natural elements, under windy weather conditions. The driftwood is a 0.47 meter branch, dark brown in color, and has a rough texture. Captured during night with realistic details.",rocky ocean,"47.001458, 179.773914",windy,2023-02-20,branch,0.47,dark brown,rough,beach,high,action camera,"Easy wait senior check. Nearly now half own main.
Travel method face would beat information.",True,,2,pine trees,17.98,night,25.8,59.9
generated_images/8e41c4c4-bac9-4a5b-875e-2a92f3846192.jpg,"A high-quality image of driftwood on a sandy beach, surrounded by natural elements, under windy weather conditions. The driftwood is a 2.53 meter root, gray in color, and has a rough texture. Captured during afternoon with realistic details.",sandy beach,"-16.143120, -118.236984",windy,2023-09-21,root,2.53,gray,rough,beach,high,smartphone,Meet strong sign suggest turn school computer. Decade painting business activity behind.,False,56761653-0b78-4ada-8791-d4e892b47489,2,pine trees,4.61,afternoon,26.3,92.7
generated_images/872c5e55-4bf3-435e-abdf-be24072cc6c1.jpg,"A high-quality image of driftwood on a forest with moss, surrounded by natural elements, under sunny weather conditions. The driftwood is a 1.45 meter branch, beige in color, and has a smooth texture. Captured during evening with realistic details.",forest with moss,"-34.7878645, -60.523017",sunny,2023-10-02,branch,1.45,beige,smooth,forest,high,smartphone,Ahead positive sometimes.,False,,0,seagulls,42.24,evening,13.5,41.6
generated_images/2c3cb4e3-bdf8-4150-8b57-6b9a840d59a0.jpg,"A high-quality image of driftwood on a forest with moss, surrounded by natural elements, under sunny weather conditions. The driftwood is a 0.91 meter root, dark brown in color, and has a smooth texture. Captured during afternoon with realistic details.",forest with moss,"-40.036710, -140.467623",sunny,2023-12-06,root,0.91,dark brown,smooth,forest,high,action camera,Continue student speak contain number factor. Sign four blue agreement establish.,False,83c9723d-6061-4b62-9f71-ed6fc91dc627,1,algae,19.22,afternoon,32.3,47.5
generated_images/f4ca2e85-24d0-44ae-bd08-13e7ad0db2d1.jpg,"A high-quality image of driftwood on a forest with moss, surrounded by natural elements, under cloudy weather conditions. The driftwood is a 2.51 meter log, gray in color, and has a mossy texture. Captured during night with realistic details.",forest with moss,"-30.105988, -144.281203",cloudy,2023-08-25,log,2.51,gray,mossy,beach,high,action camera,Line action administration. Imagine power trial research us become education.,True,f41e3a2e-00d1-4f72-99cf-023ce6d261ad,2,pine trees,4.17,night,34.1,35.3
generated_images/7f4d9d32-fcda-437b-aa3f-1f2d7991e69d.jpg,"A high-quality image of driftwood on a sandy beach, surrounded by natural elements, under cloudy weather conditions. The driftwood is a 0.26 meter branch, beige in color, and has a smooth texture. Captured during night with realistic details.",sandy beach,"-42.866626, 127.431037",cloudy,2024-08-20,branch,0.26,beige,smooth,beach,high,DSLR,Account old network office. South with control model group six again.,True,379a5171-588f-4fcc-9786-755a66de6d7e,2,pine trees,15.92,night,12.0,85.7
generated_images/df6ac78b-a8d2-41d5-8dc5-d788e0f1e480.jpg,"A high-quality image of driftwood on a rocky ocean, surrounded by natural elements, under windy weather conditions. The driftwood is a 2.11 meter root, brown in color, and has a rough texture. Captured during night with realistic details.",rocky ocean,"44.7531145, 79.915894",windy,2023-11-12,root,2.11,brown,rough,beach,high,smartphone,Adult build discover sister. Free race ok wide idea. Sport look stock.,True,6a1a37d5-cb22-4960-a5bd-52420aac6af4,0,crabs,39.41,night,12.1,43.6
generated_images/665a71df-a317-4c1c-800b-37b48fda25c1.jpg,"A high-quality image of driftwood on a forest with moss, surrounded by natural elements, under cloudy weather conditions. The driftwood is a 2.48 meter root, beige in color, and has a mossy texture. Captured during morning with realistic details.",forest with moss,"-88.655007, 93.672642",cloudy,2024-05-04,root,2.48,beige,mossy,beach,high,action camera,Knowledge military about sort crime treatment understand.,False,,2,seagulls,26.08,morning,23.7,76.4
generated_images/92da80de-62d5-438d-91f9-c128d559eaee.jpg,"A high-quality image of driftwood on a rocky ocean, surrounded by natural elements, under cloudy weather conditions. The driftwood is a 2.78 meter root, gray in color, and has a mossy texture. Captured during morning with realistic details.",rocky ocean,"73.841658, 117.408957",cloudy,2024-09-27,root,2.78,gray,mossy,beach,high,DSLR,Ground rule fine pull why painting challenge. Write ok tell western dark wide statement.,True,59d83c31-46c0-48d5-a28d-45a1f4869da5,2,algae,29.77,morning,33.1,89.2
generated_images/af26ef43-e54a-469d-a9d2-2a81028e3451.jpg,"A high-quality image of driftwood on a rocky ocean, surrounded by natural elements, under sunny weather conditions. The driftwood is a 0.49 meter log, beige in color, and has a mossy texture. Captured during afternoon with realistic details.",rocky ocean,"-84.968066, -121.172596",sunny,2023-08-12,log,0.49,beige,mossy,forest,high,DSLR,Statement their include top special finally. Staff loss become beat about heavy food.,False,c67967a1-a15d-4642-99a2-20a25e4dbfae,1,seagulls,10.49,afternoon,15.4,64.1
generated_images/7f502af7-4949-4439-8899-101a7a3fc5f1.jpg,"A high-quality image of driftwood on a riverbank, surrounded by natural elements, under cloudy weather conditions. The driftwood is a 0.29 meter branch, brown in color, and has a rough texture. Captured during evening with realistic details.",riverbank,"51.2179265, 97.518940",cloudy,2024-06-03,branch,0.29,brown,rough,forest,high,DSLR,Believe land model allow room. Democratic the southern government month doctor.,False,,0,crabs,5.9,evening,32.9,88.9
generated_images/4bfc94a0-098b-483d-955b-b2e861e1002c.jpg,"A high-quality image of driftwood on a riverbank, surrounded by natural elements, under cloudy weather conditions. The driftwood is a 1.31 meter root, gray in color, and has a mossy texture. Captured during morning with realistic details.",riverbank,"5.630924, 29.259706",cloudy,2024-02-25,root,1.31,gray,mossy,beach,high,action camera,National dark animal artist notice. Glass physical national perhaps.,True,52cfa824-63be-461c-8711-0fa416d6d256,0,crabs,46.74,morning,21.8,79.2
generated_images/52ccd262-71dc-4769-89a5-e1d0f9ebf608.jpg,"A high-quality image of driftwood on a sandy beach, surrounded by natural elements, under sunny weather conditions. The driftwood is a 2.74 meter branch, dark brown in color, and has a mossy texture. Captured during afternoon with realistic details.",sandy beach,"-65.022515, 121.595603",sunny,2025-01-13,branch,2.74,dark brown,mossy,forest,high,smartphone,Including both cause owner management stand think.,True,,2,crabs,8.05,afternoon,34.9,92.8
generated_images/d4aa4073-d14f-4c54-ae2c-b397c99d58eb.jpg,"A high-quality image of driftwood on a forest with moss, surrounded by natural elements, under rainy weather conditions. The driftwood is a 0.48 meter branch, beige in color, and has a rough texture. Captured during evening with realistic details.",forest with moss,"-6.4267045, 156.174141",rainy,2024-11-11,branch,0.48,beige,rough,forest,high,smartphone,Sea ground marriage join far half live. Religious citizen eight theory customer network.,False,0fa2a81c-6440-4e9f-8c19-af9bdb4de528,1,crabs,25.25,evening,29.9,86.6
generated_images/cee2a31d-6282-4061-b2e4-396e324fe827.jpg,"A high-quality image of driftwood on a riverbank, surrounded by natural elements, under sunny weather conditions. The driftwood is a 1.34 meter branch, brown in color, and has a rough texture. Captured during night with realistic details.",riverbank,"-79.5542205, 50.496643",sunny,2024-07-02,branch,1.34,brown,rough,riverbank,high,action camera,Product down much record. Behind good though increase deep deal avoid.,False,,1,crabs,24.35,night,23.4,52.6
generated_images/4f944d56-84b1-46e5-8480-d1113c9a826e.jpg,"A high-quality image of driftwood on a rocky ocean, surrounded by natural elements, under sunny weather conditions. The driftwood is a 0.48 meter log, beige in color, and has a rough texture. Captured during morning with realistic details.",rocky ocean,"-51.902695, -29.220426",sunny,2024-09-07,log,0.48,beige,rough,forest,high,smartphone,Agreement us issue prepare but wonder. Action less recently both suffer tax effect.,True,,0,algae,47.55,morning,12.0,33.5
generated_images/70e9c36c-5095-4cb8-8b6c-a82fc49fb818.jpg,"A high-quality image of driftwood on a sandy beach, surrounded by natural elements, under windy weather conditions. The driftwood is a 1.51 meter branch, brown in color, and has a rough texture. Captured during evening with realistic details.",sandy beach,"58.8066955, 124.290328",windy,2023-10-25,branch,1.51,brown,rough,forest,high,DSLR,Prove hot conference degree. Give news college. Major low speak itself rule.,True,2c874bfe-7d6f-4839-aaba-10a73054cf18,2,pine trees,8.12,evening,14.5,88.8
generated_images/1d141d17-732b-4224-b7e8-5af2562c2f92.jpg,"A high-quality image of driftwood on a riverbank, surrounded by natural elements, under sunny weather conditions. The driftwood is a 1.51 meter root, gray in color, and has a rough texture. Captured during afternoon with realistic details.",riverbank,"-86.1688605, 8.576571",sunny,2024-06-14,root,1.51,gray,rough,forest,high,smartphone,Board citizen not drug billion dog. Fight our agree position economy although action.,True,,1,algae,33.06,afternoon,34.2,32.0
generated_images/991e35e4-efb2-4b58-932c-73027ba33ff7.jpg,"A high-quality image of driftwood on a riverbank, surrounded by natural elements, under sunny weather conditions. The driftwood is a 2.07 meter log, gray in color, and has a smooth texture. Captured during evening with realistic details.",riverbank,"-83.956077, -159.094642",sunny,2023-08-02,log,2.07,gray,smooth,riverbank,high,smartphone,Reach couple fine break. Concern ahead would the. Person fund political especially.,False,46596791-bd8f-467a-8f57-5efa62567fc3,2,crabs,34.34,evening,29.6,71.6
generated_images/310db46c-4903-4089-8517-61a274a729d9.jpg,"A high-quality image of driftwood on a sandy beach, surrounded by natural elements, under windy weather conditions. The driftwood is a 2.61 meter branch, dark brown in color, and has a smooth texture. Captured during night with realistic details.",sandy beach,"70.5170215, 131.718511",windy,2024-12-30,branch,2.61,dark brown,smooth,forest,high,DSLR,Act piece with add magazine. Add particularly energy ball.,True,b47fdadb-b1ad-4415-a92b-f095daa941b8,0,pine trees,26.48,night,20.7,88.5
generated_images/4547919d-677d-45b5-9adb-280a2d42d3a8.jpg,"A high-quality image of driftwood on a forest with moss, surrounded by natural elements, under rainy weather conditions. The driftwood is a 0.8 meter log, brown in color, and has a mossy texture. Captured during night with realistic details.",forest with moss,"-8.295392, 97.276293",rainy,2024-04-01,log,0.8,brown,mossy,riverbank,high,action camera,Trade five their record. Scientist west idea threat soon test walk. Top people owner fall.,False,,2,algae,13.2,night,30.0,95.4
generated_images/dfaf6efd-e68d-4b19-a07c-1d3276ab78a2.jpg,"A high-quality image of driftwood on a riverbank, surrounded by natural elements, under windy weather conditions. The driftwood is a 1.2 meter branch, beige in color, and has a smooth texture. Captured during afternoon with realistic details.",riverbank,"5.828920, 86.326801",windy,2024-09-17,branch,1.2,beige,smooth,riverbank,high,DSLR,Himself your toward computer media. Place practice mouth appear play.,False,0763bb03-ca2a-4296-a9c4-f87341be5314,1,algae,27.27,afternoon,32.7,96.7
generated_images/28b2f69e-10eb-4b3b-b7c1-9b45da28246d.jpg,"A high-quality image of driftwood on a sandy beach, surrounded by natural elements, under rainy weather conditions. The driftwood is a 1.13 meter branch, dark brown in color, and has a mossy texture. Captured during evening with realistic details.",sandy beach,"-25.9745575, 74.916375",rainy,2023-05-31,branch,1.13,dark brown,mossy,riverbank,high,smartphone,Do report worry bank draw. Office teacher agency moment bed understand. Brother far artist right.,True,,0,algae,39.07,evening,26.9,83.0
generated_images/3586885d-a914-4c99-8ce5-2f445d912b59.jpg,"A high-quality image of driftwood on a sandy beach, surrounded by natural elements, under sunny weather conditions. The driftwood is a 2.27 meter root, brown in color, and has a smooth texture. Captured during afternoon with realistic details.",sandy beach,"21.9893135, 64.612466",sunny,2023-11-24,root,2.27,brown,smooth,riverbank,high,DSLR,Project show theory yet color party one. Voice purpose few husband.,False,636ab9cc-0f15-4c66-a49b-18d8a2a7d1bb,2,crabs,17.53,afternoon,29.1,90.8
generated_images/1f297af1-f34c-42ae-9b18-d21c78e90e3b.jpg,"A high-quality image of driftwood on a forest with moss, surrounded by natural elements, under rainy weather conditions. The driftwood is a 2.8 meter branch, brown in color, and has a mossy texture. Captured during evening with realistic details.",forest with moss,"7.1679355, -46.068482",rainy,2023-12-31,branch,2.8,brown,mossy,forest,high,DSLR,Huge as oil loss.,True,3729256c-a8c6-4cec-a121-1e1360595129,2,algae,3.5,evening,26.1,31.2
generated_images/6d60d372-d90c-4dc1-84a9-484596f01dd6.jpg,"A high-quality image of driftwood on a sandy beach, surrounded by natural elements, under rainy weather conditions. The driftwood is a 0.2 meter branch, dark brown in color, and has a smooth texture. Captured during morning with realistic details.",sandy beach,"1.4750755, -66.055395",rainy,2024-07-17,branch,0.2,dark brown,smooth,beach,high,action camera,"Wide future check energy seat hope blue first.
General share health. Practice recently add animal.",False,,0,seagulls,41.03,morning,29.3,59.5
generated_images/9ad0a953-c6d6-47cf-8026-51f1ce870358.jpg,"A high-quality image of driftwood on a sandy beach, surrounded by natural elements, under rainy weather conditions. The driftwood is a 2.09 meter branch, beige in color, and has a mossy texture. Captured during night with realistic details.",sandy beach,"13.640471, -27.441399",rainy,2024-09-13,branch,2.09,beige,mossy,forest,high,DSLR,Admit simple project movie hospital service PM. Remember price capital drive perform deal.,False,,1,algae,1.69,night,18.3,44.9
generated_images/04eaa348-5d60-4889-b790-d00fc5d692d0.jpg,"A high-quality image of driftwood on a forest with moss, surrounded by natural elements, under sunny weather conditions. The driftwood is a 1.73 meter root, dark brown in color, and has a mossy texture. Captured during evening with realistic details.",forest with moss,"-44.1349495, -46.965095",sunny,2024-11-25,root,1.73,dark brown,mossy,beach,high,action camera,Still experience behavior reduce crime anyone. Weight glass dog official look.,False,01a0a88e-3056-4671-8a58-739a62925ff8,0,seagulls,34.39,evening,10.8,76.6
generated_images/d83749de-4c63-4765-a7f1-e770949699fe.jpg,"A high-quality image of driftwood on a forest with moss, surrounded by natural elements, under cloudy weather conditions. The driftwood is a 1.14 meter branch, brown in color, and has a rough texture. Captured during evening with realistic details.",forest with moss,"30.825795, -93.586077",cloudy,2023-12-17,branch,1.14,brown,rough,beach,high,smartphone,Tend Mr image know coach suggest. Blood teacher eye drug. Weight station way within.,False,,2,algae,43.16,evening,14.3,37.3
generated_images/9b924ce1-108c-4d5c-9265-f6b99cbd9032.jpg,"A high-quality image of driftwood on a sandy beach, surrounded by natural elements, under sunny weather conditions. The driftwood is a 0.17 meter log, beige in color, and has a rough texture. Captured during morning with realistic details.",sandy beach,"2.4568145, -174.513763",sunny,2024-02-26,log,0.17,beige,rough,forest,high,DSLR,Edge people start suddenly simple available right. Every walk today. Add official town common list.,False,e7bfe6f2-88c4-4d8d-9840-db57254b7d1b,1,seagulls,33.41,morning,13.2,85.8
generated_images/10d2b0b8-9394-416b-be2a-318580c3cd45.jpg,"A high-quality image of driftwood on a riverbank, surrounded by natural elements, under windy weather conditions. The driftwood is a 1.93 meter root, beige in color, and has a smooth texture. Captured during morning with realistic details.",riverbank,"-85.458180, 33.455813",windy,2023-06-03,root,1.93,beige,smooth,beach,high,DSLR,Bar above century director. Could center week space collection answer different.,False,b22b5b1c-6131-4551-abee-69d272032927,0,algae,32.32,morning,35.0,78.8
generated_images/27c4fdf3-7ec4-4578-81cd-1fa8fb2ec1dd.jpg,"A high-quality image of driftwood on a sandy beach, surrounded by natural elements, under rainy weather conditions. The driftwood is a 0.34 meter root, beige in color, and has a mossy texture. Captured during night with realistic details.",sandy beach,"-0.543880, -144.454144",rainy,2023-07-26,root,0.34,beige,mossy,forest,high,smartphone,Everyone newspaper staff. Officer him evening right.,True,,1,crabs,20.53,night,20.0,59.2
generated_images/087e8282-74e9-4b05-916c-1399a621f49b.jpg,"A high-quality image of driftwood on a forest with moss, surrounded by natural elements, under rainy weather conditions. The driftwood is a 0.34 meter root, gray in color, and has a rough texture. Captured during night with realistic details.",forest with moss,"58.293116, -117.145029",rainy,2024-04-14,root,0.34,gray,rough,forest,high,action camera,Wait than sort institution into more so. Author mind condition of television trip.,False,1ca0b724-f9bf-4a23-a630-caf1bd98a042,0,pine trees,25.89,night,21.0,42.6
generated_images/f0055dc2-d8c4-4b84-9fa2-ba2a548fd200.jpg,"A high-quality image of driftwood on a forest with moss, surrounded by natural elements, under windy weather conditions. The driftwood is a 1.67 meter log, dark brown in color, and has a smooth texture. Captured during morning with realistic details.",forest with moss,"37.9175515, -126.146367",windy,2023-02-23,log,1.67,dark brown,smooth,forest,high,smartphone,Compare role action. Business identify enjoy charge property plant personal.,True,,2,seagulls,22.66,morning,14.9,36.4
generated_images/47c9f2ff-9ecf-4ce8-a3b1-e348bd09a834.jpg,"A high-quality image of driftwood on a sandy beach, surrounded by natural elements, under sunny weather conditions. The driftwood is a 0.42 meter root, beige in color, and has a rough texture. Captured during afternoon with realistic details.",sandy beach,"-40.8885605, -120.115201",sunny,2024-08-28,root,0.42,beige,rough,beach,high,DSLR,Know cause we bill figure rule forward. Above stage size unit family though talk pull.,False,b2453dfd-e558-4029-8e99-a4520787ae7c,0,algae,19.01,afternoon,14.9,31.3
generated_images/de798bb5-8751-41be-8391-3b394e8f134b.jpg,"A high-quality image of driftwood on a rocky ocean, surrounded by natural elements, under rainy weather conditions. The driftwood is a 2.43 meter log, beige in color, and has a mossy texture. Captured during night with realistic details.",rocky ocean,"-58.2084435, -173.493141",rainy,2024-03-15,log,2.43,beige,mossy,forest,high,DSLR,Than we even cost. Head great employee wonder.,True,,2,pine trees,28.12,night,19.4,99.6
generated_images/07ba197e-d455-408f-b6fb-4a7f4a3bdd65.jpg,"A high-quality image of driftwood on a riverbank, surrounded by natural elements, under cloudy weather conditions. The driftwood is a 2.25 meter log, brown in color, and has a rough texture. Captured during night with realistic details.",riverbank,"27.616758, -102.690580",cloudy,2023-07-25,log,2.25,brown,rough,beach,high,DSLR,Animal why thousand movie. Mention military loss degree.,False,0de51d44-f3e1-4678-9bd0-0ca53ffed4e9,1,algae,43.49,night,32.7,49.9
generated_images/d97e9236-3b8e-4f62-bfa0-36c784b1344b.jpg,"A high-quality image of driftwood on a rocky ocean, surrounded by natural elements, under rainy weather conditions. The driftwood is a 0.98 meter log, dark brown in color, and has a smooth texture. Captured during evening with realistic details.",rocky ocean,"-75.4337285, 31.735678",rainy,2024-12-18,log,0.98,dark brown,smooth,beach,high,smartphone,We upon west conference. Artist public positive alone area throw.,False,f4b8c968-99dc-4471-9fae-06791fb3b435,1,seagulls,11.34,evening,14.5,44.9
generated_images/515d5e3c-fdb4-4f9f-bdf7-b2d3443abdb4.jpg,"A high-quality image of driftwood on a riverbank, surrounded by natural elements, under rainy weather conditions. The driftwood is a 0.91 meter log, brown in color, and has a smooth texture. Captured during morning with realistic details.",riverbank,"30.706095, 163.771649",rainy,2023-04-06,log,0.91,brown,smooth,riverbank,high,action camera,Dog career test. Laugh store candidate.,False,,0,pine trees,27.69,morning,19.4,82.1
generated_images/506ed9ec-d2ca-4ced-9a3a-d70c6b94ebc5.jpg,"A high-quality image of driftwood on a riverbank, surrounded by natural elements, under sunny weather conditions. The driftwood is a 0.23 meter branch, dark brown in color, and has a mossy texture. Captured during night with realistic details.",riverbank,"-45.102701, 113.431893",sunny,2024-08-15,branch,0.23,dark brown,mossy,beach,high,DSLR,Include environment kid treat. That civil its process. War song process when oil true work new.,True,,0,pine trees,3.33,night,28.7,79.2
generated_images/2c2e54ae-c6f9-4b78-9af8-c0d456b30dba.jpg,"A high-quality image of driftwood on a forest with moss, surrounded by natural elements, under windy weather conditions. The driftwood is a 2.63 meter root, gray in color, and has a rough texture. Captured during morning with realistic details.",forest with moss,"-67.2947195, 104.473573",windy,2023-11-02,root,2.63,gray,rough,forest,high,smartphone,"Director direction understand third.
Step involve compare hear. Career could born adult turn part.",False,,1,algae,41.63,morning,25.9,90.9
generated_images/6a333994-a393-496a-901f-11ac8db7af5d.jpg,"A high-quality image of driftwood on a forest with moss, surrounded by natural elements, under windy weather conditions. The driftwood is a 1.66 meter branch, dark brown in color, and has a smooth texture. Captured during afternoon with realistic details.",forest with moss,"7.605066, -149.472877",windy,2023-09-11,branch,1.66,dark brown,smooth,beach,high,smartphone,Type study loss. Open eight message site American story. Although single right left authority.,True,96cc6b4c-135b-4782-b9d2-d329a9644494,1,crabs,34.6,afternoon,10.2,85.7
generated_images/82ce66d3-f895-491f-84d5-15067021b5ad.jpg,"A high-quality image of driftwood on a riverbank, surrounded by natural elements, under cloudy weather conditions. The driftwood is a 2.44 meter branch, beige in color, and has a rough texture. Captured during night with realistic details.",riverbank,"25.189970, 51.702812",cloudy,2024-01-10,branch,2.44,beige,rough,beach,high,smartphone,Organization pressure lead front put generation western can. Body land strong shoulder.,True,650abfa3-44e6-4683-a251-616a08ecd69e,0,algae,30.7,night,20.7,66.6
generated_images/0e67f887-9964-4a02-9672-e6ce498a57c8.jpg,"A high-quality image of driftwood on a forest with moss, surrounded by natural elements, under cloudy weather conditions. The driftwood is a 0.3 meter log, beige in color, and has a rough texture. Captured during evening with realistic details.",forest with moss,"10.9505725, -114.899675",cloudy,2023-03-21,log,0.3,beige,rough,forest,high,smartphone,Me himself maintain table service. Young face sort.,False,6c15331c-c69b-4c68-8379-f325a8320fca,0,seagulls,24.09,evening,33.3,45.9
generated_images/693235f1-46c2-412d-bff1-712188c52eac.jpg,"A high-quality image of driftwood on a rocky ocean, surrounded by natural elements, under rainy weather conditions. The driftwood is a 2.86 meter branch, brown in color, and has a mossy texture. Captured during night with realistic details.",rocky ocean,"-7.3115275, -33.883532",rainy,2023-04-20,branch,2.86,brown,mossy,beach,high,smartphone,Force money miss large. Focus image might environment bill thousand marriage.,True,,0,algae,21.29,night,17.4,73.8
